"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2016S003907    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",96780,"D Zona Franca","0050 0050","Dissabte","2016",5,"Maig","21","14","Manca d'atenció a la conducció","Tarda","429027.83 ","4580682.83","2.15019358944916","41.3726891472446"
"2016S006339    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",96780,"D Zona Franca","0050 0050","Dimarts","2016",8,"Agost","16","14","Desobeir altres senyals","Tarda","428963.08 ","4580901.67","2.14939372743539","41.3746544488084"
"2016S006720    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",96780,"D Zona Franca","0050 0050","Diumenge","2016",9,"Setembre","4","16","Canvi de carril sense precaució","Tarda","428974.33 ","4580977.98","2.14951929526707","41.3753427412843"
"2016S001939    ",3,"Sants-Montjuïc",11,"el Poble-sec",257700,"Piquer","0032 0036","Dijous","2016",3,"Març","10","17","Altres","Tarda","427536.84 ","4576200.02","2.13290206145184","41.3321810197420"
"2016S007939    ",3,"Sants-Montjuïc",11,"el Poble-sec",361009,"Vila i Vilà","0028 0032","Dimecres","2016",10,"Octubre","19","05","No respectar distàncies","Nit","427575.4  ","4576281.58","2.13335309180219","41.3329190746333"
"2016S001483    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0180 0180","Dijous","2016",2,"Febrer","25","13","No respectar distàncies","Matí","430813.12 ","4579933.49","2.17162542171018","41.3660956399620"
"2016S009424    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0184I0184I","Dimecres","2016",12,"Desembre","7","16","No respectar distàncies","Tarda","430515.24 ","4579432.98","2.16812149479607","41.3615620038860"
"2016S004166    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0192 0192","Dimarts","2016",5,"Maig","31","09","Manca d'atenció a la conducció","Matí","430149.5  ","4579104   ","2.16378709519116","41.3585672970291"
"2016S008441    ",3,"Sants-Montjuïc",11,"el Poble-sec",330504,"Tapioles","0063 0063","Dissabte","2016",11,"Novembre","5","06","Desobeir semàfor","Matí","427786.24 ","4575792.95","2.13593062791192","41.3285370649500"
"2016S008281    ",3,"Sants-Montjuïc",11,"el Poble-sec",361009,"Vila i Vilà","0012 0012","Diumenge","2016",10,"Octubre","30","09","Altres","Matí","427198.18 ","4577688.11","2.12867679274912","41.3455532140122"
"2016S007552    ",3,"Sants-Montjuïc",11,"el Poble-sec",17105,"Anníbal","0009 0011","Dimecres","2016",10,"Octubre","5","11","Altres","Matí","428488.89 ","4577248.47","2.14415479535604","41.3417092166437"
"2016S000608    ",3,"Sants-Montjuïc",11,"el Poble-sec",17105,"Anníbal","0012 0012","Dilluns","2016",1,"Gener","25","10","Altres","Matí","428542.67 ","4577415   ","2.14477790500761","41.3432138790123"
"2016S002106    ",3,"Sants-Montjuïc",11,"el Poble-sec",294207,"Salvà","0024 0024","Dijous","2016",3,"Març","17","00","Manca d'atenció a la conducció","Nit","430788.13 ","4579915.12","2.17132875080808","41.3659280362280"
"2016S007412    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0150 0150","Dijous","2016",9,"Setembre","29","14","Avançament defectuós/improcedent","Tarda","428625.52 ","4578279.09","2.14566638168584","41.3510038291888"
"2016S004734    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0099 0099","Divendres","2016",6,"Juny","17","15","Altres","Tarda","428251.39 ","4578542.57","2.14116334004738","41.3533436398470"
"2016S002597    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700968,"Suez","0008 0008","Dimecres","2016",4,"Abril","6","06","No respectat pas de vianants","Matí","428434.43 ","4578635.81","2.14334023553110","41.3541997231369"
"2016S004824    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701381,"Número 1","0015 0015","Dilluns","2016",6,"Juny","20","11","No respectar distàncies","Matí","428307.92 ","4578872.9 ","2.14179998858155","41.3563238546622"
"2016S004147    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",371002,"Número 11 Zona Franca","0022 0022","Dilluns","2016",5,"Maig","30","11","Altres","Matí","426250.85 ","4576293.62","2.11752414199162","41.3329072959405"
"2016S003677    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",118940,"F Zona Franca","0030 0030","Divendres","2016",5,"Maig","13","13","Altres","Matí","426351.03 ","4576246.16","2.11872698342929","41.3324890085749"
"2016S005768    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",155801,"Ferro","0026 0026","Divendres","2016",7,"Juliol","22","14","No respectar distàncies","Tarda","426897.33 ","4576838.73","2.12518348407947","41.3378758696867"
"2016S001310    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",374703,"Número 50 Zona Franca","0025 0025","Divendres","2016",2,"Febrer","19","15","Manca d'atenció a la conducció","Tarda","431047.22 ","4580373.32","2.17437415997060","41.3700771755904"
"2016S005508    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",375706,"Número 60 Zona Franca","0001 0005","Dimecres","2016",7,"Juliol","13","14","No respectar distàncies","Tarda","430834.74 ","4579924.77","2.17188489619390","41.3660189607969"
"2016S003911    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",375706,"Número 60 Zona Franca","0002 0006","Dissabte","2016",5,"Maig","21","14","No respectar distàncies","Tarda","430873.62 ","4580015.85","2.17233933637535","41.3668426364939"
"2016S003460    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",138201,"Gabriel Miró","0004 0004","Dijous","2016",5,"Maig","5","19","Canvi de carril sense precaució","Tarda","430303.25 ","4579227.37","2.16561086066942","41.3596917916239"
"2016S008633    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",138201,"Gabriel Miró","0004 0004","Divendres","2016",11,"Novembre","11","08","Manca d'atenció a la conducció","Matí","430303.25 ","4579227.37","2.16561086066942","41.3596917916239"
"2016S005244    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",138201,"Gabriel Miró","0004 0004","Dimarts","2016",7,"Juliol","5","08","Avançament defectuós/improcedent","Matí","430515.24 ","4579432.98","2.16812149479607","41.3615620038860"
"2016S000941    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",138201,"Gabriel Miró","0005B0005B","Divendres","2016",2,"Febrer","5","14","Avançament defectuós/improcedent","Tarda","430303.25 ","4579227.37","2.16561086066942","41.3596917916239"
"2016S005282    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0015 0015","Dimecres","2016",7,"Juliol","6","08","No respectar distàncies","Matí","428737.42 ","4578084   ","2.14702681658492","41.3492566294123"
"2016S000894    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0015 0015","Dijous","2016",2,"Febrer","4","07","Manca d'atenció a la conducció","Matí","428737.42 ","4578084   ","2.14702681658492","41.3492566294123"
"2016S004443    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0020 0024","Dimecres","2016",6,"Juny","8","08","Manca d'atenció a la conducció","Matí","428608.62 ","4577923.34","2.14550626081099","41.3477981979326"
"2016S000306    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0020 0024","Dijous","2016",1,"Gener","14","08","No respectar distàncies","Matí","428608.62 ","4577923.34","2.14550626081099","41.3477981979326"
"2016S005930    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",347100,"Encuny","0019U0019U","Dijous","2016",7,"Juliol","28","14","Desconegut","Tarda","426443.06 ","4575727.39","2.11988953335662","41.3278250325113"
"2016S003054    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",369408,"Zona Franca","0037 0037","Divendres","2016",4,"Abril","22","01","Manca d'atenció a la conducció","Nit","427116.46 ","4577304.64","2.12774617603087","41.3420920334548"
"2016S002886    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",369408,"Zona Franca","0046 0046","Dissabte","2016",4,"Abril","16","13","Gir indegut o sense precaució","Matí","426686.36 ","4577021.82","2.12264021983138","41.3395057156459"
"2016S005887    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",369408,"Zona Franca","0052 0052","Dimecres","2016",7,"Juliol","27","06","Altres","Matí","426503.22 ","4577014.83","2.12045244605750","41.3394260607851"
"2016S007208    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",369408,"Zona Franca","0077 0077","Dimecres","2016",9,"Setembre","21","15","No determinada","Tarda","430813.12 ","4579933.49","2.17162542171018","41.3660956399620"
"2016S001482    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",540074,"Adossat","0001 0001","Dijous","2016",2,"Febrer","25","13","No respectar distàncies","Matí","430813.12 ","4579933.49","2.17162542171018","41.3660956399620"
"2016S003742    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",138201,"Gabriel Miró","0029 0029","Diumenge","2016",5,"Maig","15","20","Manca d'atenció a la conducció","Tarda","427389.94 ","4577429.38","2.13099961462112","41.3432402399613"
"2016S005563    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",139000,"Galtés","0002 0002","Dijous","2016",7,"Juliol","14","22","No respectar distàncies","Nit","426933.47 ","4577222.83","2.12556911149259","41.3413386100306"
"2016S004311    ",3,"Sants-Montjuïc",13,"la Marina de Port",28906,"Mecànic Pablo Rada","0016 0016","Divendres","2016",6,"Juny","3","13","Manca d'atenció a la conducció","Matí","426402    ","4575355.97","2.11944395442301","41.3244760239560"
"2016S003100    ",3,"Sants-Montjuïc",13,"la Marina de Port",212406,"Mineria","0001D0001D","Dissabte","2016",4,"Abril","23","18","Altres","Tarda","428190.65 ","4579100.37","2.14037123577185","41.3583621444469"
"2016S001438    ",3,"Sants-Montjuïc",13,"la Marina de Port",212406,"Mineria","0001D0001D","Dimecres","2016",2,"Febrer","24","08","No respectar distàncies","Matí","428190.65 ","4579100.37","2.14037123577185","41.3583621444469"
"2016S002283    ",3,"Sants-Montjuïc",13,"la Marina de Port",198156,"Marbre","0002 0002","Dimecres","2016",3,"Març","23","08","No respectar distàncies","Matí","427960.92 ","4579479.01","2.13758003226976","41.3617518888557"
"2016S003099    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701498,"B-10 (Besòs)","001680000","Dissabte","2016",4,"Abril","23","21","No respectat pas de vianants","Tarda","428333.43 ","4579237.13","2.14206186483555","41.3596066284492"
"2016S004808    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701489,"Transversal 9","0027 0027","Diumenge","2016",6,"Juny","19","22","Manca precaució incorporació circulació","Nit","428458.71 ","4579056.19","2.14358085245924","41.3579881109148"
"2016S007414    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701489,"Transversal 9","0041 0041","Dijous","2016",9,"Setembre","29","15","Altres","Tarda","428345.63 ","4578847.5 ","2.14225376385397","41.3560984442941"
"2016S004046    ",3,"Sants-Montjuïc",13,"la Marina de Port",230601,"Mare de Déu de Port","0075 0075","Dijous","2016",5,"Maig","26","17","No respectar distàncies","Tarda","427857.42 ","4579829.56","2.13630099498745","41.3648998956339"
"2016S003957    ",3,"Sants-Montjuïc",13,"la Marina de Port",230601,"Mare de Déu de Port","0079 0079","Dilluns","2016",5,"Maig","23","15","Manca d'atenció a la conducció","Tarda","427770.71 ","4579738.83","2.13527517203888","41.3640749406663"
"2016S002036    ",3,"Sants-Montjuïc",13,"la Marina de Port",230601,"Mare de Déu de Port","0221 0221","Dilluns","2016",3,"Març","14","17","Desconegut","Tarda","428424.83 ","4579180.71","2.14316114816919","41.3591066088503"
"2016S002417    ",3,"Sants-Montjuïc",15,"Hostafrancs",701704,"Joan Pelegrí","0000 0000","Dimecres","2016",3,"Març","30","16","No respectar distàncies","Tarda","428683.37 ","4580654.87","2.14607828129873","41.3724068448868"
"2016S009575    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701491,"Transversal 11","0088 0088","Dimarts","2016",12,"Desembre","13","18","Desobeir altres senyals","Tarda","427875.3  ","4579689.31","2.13653144703625","41.3636383162078"
"2016S008341    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701515,"A Moll Inflamables","0003 0003","Dimarts","2016",11,"Novembre","1","21","Manca precaució efectuar marxa enrera","Tarda","427951.32 ","4579585.82","2.13745256972652","41.3627130301406"
"2016S007652    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701515,"A Moll Inflamables","0010 0010","Divendres","2016",10,"Octubre","7","23","Desobeir semàfor","Nit","427875.3  ","4579689.31","2.13653144703625","41.3636383162078"
"2016S007858    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701515,"A Moll Inflamables","0010 0010","Diumenge","2016",10,"Octubre","16","00","Manca d'atenció a la conducció","Nit","427904.51 ","4579673.52","2.13688253098567","41.3634987197220"
"2016S005742    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701512,"Circumval·lació Tram 8","0082 0082","Dijous","2016",7,"Juliol","21","14","Manca d'atenció a la conducció","Tarda","428412.66 ","4579312.51","2.14300009919104","41.3602926056750"
"2016S007890    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701481,"Longitudinal 9","0071 0071","Dilluns","2016",10,"Octubre","17","09","No respectat pas de vianants","Matí","428333.43 ","4579237.13","2.14206186483555","41.3596066284492"
"2016S008068    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701483,"Transversal 2","0043 0043","Diumenge","2016",10,"Octubre","23","10","Manca precaució incorporació circulació","Matí","428602.18 ","4579202.47","2.14527866093898","41.3593183531676"
"2016S002544    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701524,"Port de Haifa","0004 0004","Dilluns","2016",4,"Abril","4","11","No determinada","Matí","428347.56 ","4580326.06","2.14210202020500","41.3694155144176"
"2016S005696    ",3,"Sants-Montjuïc",13,"la Marina de Port",12702,"Alumini","0015 0015","Dimecres","2016",7,"Juliol","20","08","Manca d'atenció a la conducció","Matí","428011.64 ","4579996.46","2.13812490217856","41.3664169234257"
"2016S003148    ",3,"Sants-Montjuïc",13,"la Marina de Port",12702,"Alumini","0024 0024","Dimarts","2016",4,"Abril","26","08","Altres","Matí","428098.64 ","4580082.62","2.13915480730716","41.3672007188800"
"2016S007610    ",3,"Sants-Montjuïc",16,"la Bordeta",235208,"Olzinelles","0103 0103","Dijous","2016",10,"Octubre","6","21","No respectat pas de vianants","Tarda","428491.57 ","4580362.53","2.14381950972311","41.3697568051782"
"2016S007626    ",3,"Sants-Montjuïc",15,"Hostafrancs",119808,"Farell","0013 0013","Divendres","2016",10,"Octubre","7","12","Manca precaució efectuar marxa enrera","Matí","428167.84 ","4581114.2 ","2.13985981058039","41.3764979800698"
"2016S009676    ",3,"Sants-Montjuïc",16,"la Bordeta",289207,"Rossend Arús","0047 0049","Divendres","2016",12,"Desembre","16","18","Canvi de carril sense precaució","Tarda","428832.19 ","4580872.8 ","2.14783206159436","41.3743828520084"
"2016S005960    ",3,"Sants-Montjuïc",16,"la Bordeta",289207,"Rossend Arús","0047 0049","Divendres","2016",7,"Juliol","29","12","Canvi de carril sense precaució","Matí","428814.59 ","4580855.55","2.14762364585022","41.3742259291287"
"2016S006195    ",3,"Sants-Montjuïc",16,"la Bordeta",289207,"Rossend Arús","0047 0049","Dilluns","2016",8,"Agost","8","15","Manca d'atenció a la conducció","Tarda","428832.19 ","4580872.8 ","2.14783206159436","41.3743828520084"
"2016S007622    ",3,"Sants-Montjuïc",15,"Hostafrancs",355403,"Vint-i-sis de Gener de 1641","0021 0021","Divendres","2016",10,"Octubre","7","08","Desobeir semàfor","Matí","428675.41 ","4581275.47","2.14591002085899","41.3779956700998"
"2016S001458    ",3,"Sants-Montjuïc",16,"la Bordeta",226003,"Navarra","0005 0005","Dimecres","2016",2,"Febrer","24","19","No respectar distàncies","Tarda","428593.28 ","4581225.58","2.14493382180904","41.3775390379250"
"2016S005815    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",151902,"Guatlla","0029 0029","Diumenge","2016",7,"Juliol","24","13","No respectar distàncies","Matí","428691.28 ","4580704.77","2.14616698378741","41.3728569787728"
"2016S005597    ",3,"Sants-Montjuïc",15,"Hostafrancs",119808,"Farell","0004 0004","Divendres","2016",7,"Juliol","15","20","Desobeir altres senyals","Tarda","428521.84 ","4581173.55","2.14408571455659","41.3770640737818"
"2016S004702    ",3,"Sants-Montjuïc",15,"Hostafrancs",169409,"Corts Catalanes","0249 0249","Dijous","2016",6,"Juny","16","16","No cedir la dreta","Tarda","428456.48 ","4580809.02","2.14334723535092","41.3737750661713"
"2016S004909    ",3,"Sants-Montjuïc",16,"la Bordeta",173905,"Jocs Florals","0149 0151","Dimecres","2016",6,"Juny","22","08","No respectar distàncies","Matí","428479.38 ","4580983.67","2.14360042408356","41.3753501151836"
"2016S008095    ",3,"Sants-Montjuïc",15,"Hostafrancs",308200,"Sant Nicolau","0018 0018","Dilluns","2016",10,"Octubre","24","16","No respectar distàncies","Tarda","428497.92 ","4580509.04","2.14387813856522","41.3710769354611"
"2016S010115    ",3,"Sants-Montjuïc",15,"Hostafrancs",169409,"Corts Catalanes","0303 0303","Divendres","2016",12,"Desembre","30","17","No respectar distàncies","Tarda","428310.41 ","4580989.83","2.14157929403072","41.3753905483774"
"2016S004953    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",37500,"Begònia","0014 0014","Dijous","2016",6,"Juny","23","13","No respectar distàncies","Matí","427818.12 ","4580010.53","2.13580959691648","41.3665263028710"
"2016S000936    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",221101,"Morabos","0016 0016","Divendres","2016",2,"Febrer","5","11","Manca d'atenció a la conducció","Matí","428372    ","4580648.03","2.14235615660222","41.3723175643270"
"2016S004160    ",3,"Sants-Montjuïc",13,"la Marina de Port",368904,"Iecla","0009 0009","Dilluns","2016",5,"Maig","30","20","Desobeir altres senyals","Tarda","428159.77 ","4580725.85","2.13980937843701","41.3729995292354"
